"","GEO_LEVEL","GEOID","STATEFP","COUNTYFP","COUNTYNS","NAME.x","NAMELSAD","LSAD","CLASSFP","MTFCC","CSAFP","CBSAFP","METDIVFP","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","NAME","year","totalpopE","totalpopM","whiteE","whiteM","blackE","blackM","asianE","asianM","indigE","indigM","othraceE","othraceM","multiE","multiM","ltnxE","ltnxM","povrateE","povrateM","cpovrateE","cpovrateM","hhincE","hhincM","hsmoreE","hsmoreM","bamoreE","bamoreM","gradmoreE","gradmoreM","unempE","unempM","hlthinsE","hlthinsM","pubinsE","pubinsM","earnE","earnM","giniE","giniM","vachseE","vachseM","allhseE","allhseM","snapE","snapM","foreignbE","foreignbM","renter30E","renter30M","homeownE","homeownM","vacrateE","vacrateM","perc_snaphseE","perc_snaphseM","perc_forbE","perc_forbM","schlE","schlM","age17E","age17M","age24E","age24M","age64E","age64M","age65E","age65M","hhinc_blackE","hhinc_blackM","hhinc_asianE","hhinc_asianM","hhinc_multiE","hhinc_multiM","hhinc_whiteE","hhinc_whiteM","hhinc_ltnxE","hhinc_ltnxM","disability_numE","disability_numM","fips","lifeexpE","lifeexpM","lifeexp_blackE","lifeexp_blackM","lifeexp_ltnxE","lifeexp_ltnxM","lifeexp_whiteE","lifeexp_whiteM","lifeexp_asianE","lifeexp_asianM","dissim_wb","dissim_wh","inter_bw","inter_hw","iso_b","iso_h","state","locality","county.nice","TRACTCE","BLKGRPCE","blockgroup","count","tractnames","tract","tr","pop"
"111","Block Group","510790302021","51","079",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",29673861,107984,"+38.2314159","-078.4374588","Block Group 1, Census Tract 302.02, Greene County, Virginia","2021",2061,405,94.61,5.9,0.73,1.45,0,0.63,0,0.63,0,0.63,3.88,4.69,0,0.63,NA,NA,NA,NA,66891,17797,89.51,14.04,17.01,10.77,2.31,3.77,0,1.23,97.57,2.89,20.62,10.67,36688,3180,NA,NA,0,13,712,138,58,60,NA,NA,0,16.4,77.7,12.9,0,1.8,8.1,0.08,NA,NA,NA,NA,32.46,9.78,6.5,5.16,49.73,8.96,9.41,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030202","1","1","Greene","Ruckersville","030202",NA,"2061"
"112","Block Group","510790302022","51","079",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",32231551,170095,"+38.2504770","-078.3456282","Block Group 2, Census Tract 302.02, Greene County, Virginia","2021",2105,571,88.98,8.69,8.27,8.55,0,0.62,0,0.62,0,0.62,2.76,3.34,0,0.62,NA,NA,NA,NA,75091,25632,91.67,32.83,13.24,7.43,3.75,4.04,0,0.92,89.03,5.26,7.74,4.62,28221,10679,NA,NA,14,23,713,192,73,69,NA,NA,20,39,87.8,12.2,2,3.2,10.2,0.09,NA,NA,NA,NA,23.37,5.78,3.09,3.08,63.75,22.85,9.79,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030202","2","2","Greene","Ruckersville","030202",NA,"2105"
"113","Block Group","511099501011","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",53216512,10806543,"+37.9833905","-077.7422933","Block Group 1, Census Tract 9501.01, Louisa County, Virginia","2021",1740,435,86.78,13.21,0.34,1.15,1.95,2.01,0,0.75,2.18,3.52,5.4,6.47,3.33,4.11,NA,NA,NA,NA,119205,47469,92.91,13.37,41.03,16.82,17.59,7.41,0,1.97,93.97,5.12,6.26,4.71,54583,45408,NA,NA,309,108,1067,181,0,13,NA,NA,21.3,49.7,92,11.1,29,8.8,0,0.01,NA,NA,NA,NA,13.39,7.77,3.97,4.19,41.55,7.31,32.36,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950101","1","1","Louisa","Bumpus-Mountain Road District-Buckner","950101",NA,"1740"
"114","Block Group","511099501012","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",27242186,1874547,"+37.9737158","-077.7881660","Block Group 2, Census Tract 9501.01, Louisa County, Virginia","2021",959,403,100,59.43,0,1.36,0,1.36,0,1.36,0,1.36,0,1.36,0,1.36,NA,NA,NA,NA,80223,17451,92.56,20.31,18.8,15.57,4.34,7.39,0,3.95,100,1.36,20.23,20.12,41690,4866,NA,NA,104,74,385,114,0,13,NA,NA,74.2,57.6,77.9,18.2,27,17.5,0,0.03,NA,NA,NA,NA,45.88,14.19,3.65,5.48,37.33,21.96,6.26,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950101","2","2","Louisa","Bumpus-Mountain Road District-Buckner","950101",NA,"959"
"115","Block Group","511099501021","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",22875189,9839647,"+38.0500170","-077.7998402","Block Group 1, Census Tract 9501.02, Louisa County, Virginia","2021",1138,393,90.86,15.04,0,1.14,0,1.14,0,1.14,0,1.14,0.88,1.55,8.26,13.41,NA,NA,NA,NA,98365,33974,98.22,41.22,28.67,11.2,18.56,10.92,0,3.01,90.16,9.49,16.08,12.28,64460,41602,NA,NA,482,184,1029,175,23,42,NA,NA,0,37.7,87.4,6.9,46.8,16,2.2,0.04,NA,NA,NA,NA,20.91,5.71,0,1.14,36.99,6.82,33.22,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950102","1","1","Louisa","Cuckoo District","950102",NA,"1138"
"116","Block Group","511099501022","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",41605519,235110,"+37.9422749","-077.8689182","Block Group 2, Census Tract 9501.02, Louisa County, Virginia","2021",1285,362,62.41,14.27,12.45,13.08,0,1.01,1.01,1.61,0,1.01,17.43,13.12,6.69,9.31,NA,NA,NA,NA,63875,31250,91.07,4.83,22.95,10.05,12.75,6.62,0,2.45,90.82,5.63,28.17,13.48,47328,19538,NA,NA,44,70,541,143,105,87,NA,NA,100,107.2,95.8,32.7,8.1,12.8,19.4,0.15,NA,NA,NA,NA,20.23,7.82,6.54,6.8,48.87,8.35,20.54,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950102","2","2","Louisa","Cuckoo District","950102",NA,"1285"
"117","Block Group","511099501023","51","109",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",100297628,589386,"+37.8895862","-077.9238994","Block Group 3, Census Tract 9501.02, Louisa County, Virginia","2021",1650,414,62.79,15.27,32.36,9.96,3.58,4.76,0.85,1.25,0,0.79,0.42,0.84,0,0.79,NA,NA,NA,NA,53763,18550,91.02,8.15,18.28,8.3,6.07,4.46,17.87,19.16,82.48,10.43,25.64,11.8,18853,11293,NA,NA,16,25,585,120,18,28,NA,NA,100,28.5,86.1,11.8,2.7,4.2,3.1,0.05,NA,NA,NA,NA,15.94,7.07,9.15,5.94,51.39,7.18,19.64,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950102","3","3","Louisa","Cuckoo District","950102",NA,"1650"
"118","Block Group","511099501024","51","109",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",50514761,1779204,"+37.9915809","-077.8356617","Block Group 4, Census Tract 9501.02, Louisa County, Virginia","2021",866,416,98.85,9.29,0,1.5,0,1.5,1.15,2.12,0,1.5,0,1.5,0,1.5,NA,NA,NA,NA,NA,NA,98.05,60.7,18.56,8.01,9.73,7.64,10.75,9.44,98.27,3.04,41.69,11.87,NA,NA,NA,NA,254,159,491,165,66,52,NA,NA,100,32.4,65.4,21.6,51.7,27.3,13.4,0.1,NA,NA,NA,NA,16.86,7.18,6,6.16,57.85,36.52,19.28,11.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950102","4","4","Louisa","Cuckoo District","950102",NA,"866"
"119","Block Group","511099502011","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",70151112,174057,"+38.0628788","-077.9914470","Block Group 1, Census Tract 9502.01, Louisa County, Virginia","2021",1850,497,70.92,24.5,20.27,13.42,0.11,0.27,0,0.7,0,0.7,1.14,1.76,7.57,8.8,NA,NA,NA,NA,51283,14280,88.48,31.81,42.16,11.35,23.34,13.55,4.91,5.49,88.7,4.65,32.76,9.8,33477,10974,NA,NA,9,16,754,128,90,65,NA,NA,43,15.6,62.8,12.2,1.2,2.1,11.9,0.08,NA,NA,NA,NA,19.68,4.06,4.81,3.49,50.7,18.46,24.43,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950201","1","1","Louisa","Town of Louisa","950201",NA,"1850"
"120","Block Group","511099502012","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",39596903,198282,"+38.0041674","-078.0400574","Block Group 2, Census Tract 9502.01, Louisa County, Virginia","2021",2103,515,57.01,17.25,28.29,5.87,0.33,0.56,0,0.62,0,0.62,13.98,17.84,0.38,0.71,NA,NA,NA,NA,49156,5870,90.54,10.12,25.22,6.68,12.71,6.5,24.46,23.71,88.54,4.53,37.47,13.81,21984,4748,NA,NA,48,41,963,175,187,100,NA,NA,54,16.2,53,14.4,5,4.2,19.4,0.1,NA,NA,NA,NA,23.82,8.17,4.33,2.62,51.69,4.35,19.4,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950201","2","2","Louisa","Town of Louisa","950201",NA,"2103"
"121","Block Group","511099502013","51","109",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",40256271,303183,"+37.9797949","-077.9928013","Block Group 3, Census Tract 9502.01, Louisa County, Virginia","2021",1890,356,65.77,11.46,19.79,9.79,0.26,0.37,0.42,0.68,0,0.69,4.87,4.02,8.89,7.16,NA,NA,NA,NA,47500,11926,85.04,7.48,17.93,4.85,9.52,4.11,10.38,7.25,77.62,8.73,19.42,4.62,28739,4416,NA,NA,61,50,727,128,55,39,NA,NA,57.2,17.7,57.5,12,8.4,6.7,7.6,0.05,NA,NA,NA,NA,17.2,5.2,11.69,5.28,48.47,6.74,20.11,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950201","3","3","Louisa","Town of Louisa","950201",NA,"1890"
"122","Block Group","511099502021","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",37631710,857174,"+37.9868584","-077.9441204","Block Group 1, Census Tract 9502.02, Louisa County, Virginia","2021",1315,334,66.84,12.21,21.83,16.19,0,0.99,0,0.99,0,0.99,8.75,6.55,2.59,4.98,NA,NA,NA,NA,61667,35748,88,7.31,8.79,7.65,4.87,4.66,1.92,2.99,91.86,4.71,37.34,8.9,33190,8161,NA,NA,11,9,419,82,68,48,NA,NA,70.3,64,90.9,8,2.6,2.1,16.2,0.11,NA,NA,NA,NA,32.17,7.64,3.8,2.81,51.86,17.98,9.28,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950202","1","1","Louisa","Mineral","950202",NA,"1315"
"123","Block Group","511099502022","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",28879739,4270721,"+38.0869502","-077.8609706","Block Group 2, Census Tract 9502.02, Louisa County, Virginia","2021",1342,333,77.35,26.7,7.38,8.22,0,0.97,0,0.97,0,0.97,0,0.97,15.28,14.95,NA,NA,NA,NA,90833,11458,87.2,26.61,37.15,6.88,8.77,5.72,8.76,7.86,95.23,5,12.37,6.26,53690,25283,NA,NA,432,211,962,213,7,12,NA,NA,16.3,57.6,91.9,8.5,44.9,19.6,0.7,0.01,NA,NA,NA,NA,20.86,7.27,6.93,4.16,39.87,6.04,29.43,10.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950202","2","2","Louisa","Mineral","950202",NA,"1342"
"124","Block Group","511099502023","51","109",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",66168222,247435,"+38.0425958","-077.8992119","Block Group 3, Census Tract 9502.02, Louisa County, Virginia","2021",2060,549,83.4,13.34,12.48,7.82,0,0.63,1.02,1.23,0,0.63,1.46,1.75,1.65,1.99,NA,NA,NA,NA,76083,13061,92.67,30.65,19.36,5.8,5.36,3.78,7.96,5.29,94.51,2.58,19.08,7.81,30417,5900,NA,NA,70,47,821,174,31,27,NA,NA,54.9,43.2,90.5,10.7,8.5,5.4,3.8,0.03,NA,NA,NA,NA,18.93,7.34,6.84,3.7,47.82,1.11,18.69,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950202","3","3","Louisa","Mineral","950202",NA,"2060"
"125","Block Group","511099503011","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",42187211,468004,"+37.9942280","-078.1898367","Block Group 1, Census Tract 9503.01, Louisa County, Virginia","2021",1639,395,76.57,13,19.34,14.01,0.49,0.91,0,0.79,0,0.79,3.6,3.74,0,0.79,NA,NA,NA,NA,88235,18905,87.48,27.52,55.11,8.04,24.53,8.47,10.08,10.6,96.95,4.04,8.3,5.36,47566,13516,NA,NA,0,13,682,122,0,13,NA,NA,45.3,35.8,70.5,13.9,0,1.9,0,0.02,NA,NA,NA,NA,12.87,7.41,15.5,9.2,45.45,4.81,25.38,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950301","1","1","Louisa","Zion Crossroads","950301",NA,"1639"
"126","Block Group","511099503012","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",44445896,188787,"+38.0138948","-078.2478915","Block Group 2, Census Tract 9503.01, Louisa County, Virginia","2021",2345,454,79.57,4.13,11.09,7.99,0.43,0.98,0,0.55,0,0.55,8.91,4.13,0,0.55,NA,NA,NA,NA,122273,19644,95.32,8.36,42.71,8.67,15.36,7.32,1.03,1.57,96.29,3.72,8.91,5.49,54922,12212,NA,NA,68,83,882,139,0,13,NA,NA,0,66.7,95.2,6.6,7.7,9.3,0,0.01,NA,NA,NA,NA,23.62,6.92,5.29,3.22,53.39,3.52,17.19,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950301","2","2","Louisa","Zion Crossroads","950301",NA,"2345"
"127","Block Group","511099503021","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",76395551,556555,"+38.0454662","-078.1526854","Block Group 1, Census Tract 9503.02, Louisa County, Virginia","2021",841,239,79.19,14.25,20.81,6.99,0,1.55,0,1.55,0,1.55,0,1.55,0,1.55,NA,NA,NA,NA,70486,17142,89.27,1.94,28.15,15.8,14.93,14.04,5.69,6.07,93.82,5.16,14.51,9.85,41088,3675,NA,NA,0,13,327,97,0,13,NA,NA,0,83.9,90.5,11.1,0,4,0,0.04,NA,NA,NA,NA,23.54,9.71,0,1.55,44.23,10.18,28.54,6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950302","1","1","Louisa","Green Springs","950302",NA,"841"
"128","Block Group","511099503022","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",65473682,797651,"+38.0992035","-078.1615524","Block Group 2, Census Tract 9503.02, Louisa County, Virginia","2021",2068,547,85.69,14.99,3.19,4.47,0.48,0.76,0,0.63,0,0.63,6.82,6.32,3.82,5.91,NA,NA,NA,NA,78343,37140,90.6,35.29,14.38,6.61,5.54,4.9,1.19,2.01,92.36,4.72,16.1,8.23,43427,11485,NA,NA,509,206,1310,259,44,60,NA,NA,31.3,35.5,79.7,11.7,38.9,13.7,3.4,0.05,NA,NA,NA,NA,21.81,6.57,9.24,5.61,55.75,3.12,11.75,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950302","2","2","Louisa","Green Springs","950302",NA,"2068"
"129","Block Group","511099503031","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",52458202,157247,"+38.1352905","-078.0906700","Block Group 1, Census Tract 9503.03, Louisa County, Virginia","2021",1282,390,56.86,7.16,27.07,16.9,0,1.01,0,1.01,0,1.01,16.07,12.75,0,1.01,NA,NA,NA,NA,64300,14024,81.05,13.32,8.24,8.75,3.4,4.28,0,2.2,93.21,4.1,37.68,15.54,23833,13814,NA,NA,37,48,429,107,9,19,NA,NA,10.5,33.8,78.1,19.2,8.6,11,2.1,0.04,NA,NA,NA,NA,22.31,8.46,18.02,11.85,41.89,4.74,16.22,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950303","1","1","Louisa","Trevillians","950303",NA,"1282"
"130","Block Group","511099503032","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",56213100,2632327,"+38.1015928","-078.0072729","Block Group 2, Census Tract 9503.03, Louisa County, Virginia","2021",1764,359,94.22,5.1,1.64,3.1,0,0.74,0,0.74,0,0.74,3.51,2.92,0.62,1.18,NA,NA,NA,NA,82750,31045,91.67,12.67,13.32,7.89,1.59,2.21,6.72,6.94,93.54,4.77,11.28,6.31,41177,2602,NA,NA,409,119,978,122,25,33,NA,NA,0,34.2,86.6,15.9,41.8,11,2.6,0.03,NA,NA,NA,NA,19.22,6.94,9.3,6.13,55.84,9.4,12.87,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950303","2","2","Louisa","Trevillians","950303",NA,"1764"
"131","Block Group","511099504001","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",45604613,186448,"+37.9590676","-078.1234635","Block Group 1, Census Tract 9504, Louisa County, Virginia","2021",1579,374,54.21,11.95,24.19,7.66,3.61,4.61,0,0.82,0,0.82,7.66,7.9,10.32,15.71,NA,NA,NA,NA,60492,17130,91.4,4.26,26.98,9.51,8.77,5,10.85,9.16,84.48,9.91,20.77,8.01,41719,11618,NA,NA,32,35,615,127,84,63,NA,NA,11.6,54.6,92.6,29.8,5.2,5.6,13.7,0.1,NA,NA,NA,NA,20.52,7.22,4.37,3.61,55.03,1.48,16.02,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950400","1","1","Louisa","Ferncliff-Shannon Hill (Yanceyville)","950400",NA,"1579"
"132","Block Group","511099504002","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",102597685,380590,"+37.9376752","-078.0171118","Block Group 2, Census Tract 9504, Louisa County, Virginia","2021",1653,382,62.55,7.47,25.65,8.63,0,0.79,0,0.79,0.36,0.84,9.2,3.94,2.24,3.47,NA,NA,NA,NA,60606,8720,68.2,7.8,21.61,7.06,10.8,6.5,2.27,3.22,92.32,5.08,35.51,6.62,30543,16394,NA,NA,65,61,705,147,77,47,NA,NA,7.7,22.7,81.7,10.7,9.2,8.4,10.9,0.06,NA,NA,NA,NA,18.39,3.89,2.66,2.3,55.54,18.07,20.02,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950400","2","2","Louisa","Ferncliff-Shannon Hill (Yanceyville)","950400",NA,"1653"
"133","Block Group","511099505001","51","109",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",64526830,372984,"+37.9038571","-077.7806841","Block Group 1, Census Tract 9505, Louisa County, Virginia","2021",1735,482,93.31,9.5,6.11,6.53,0,0.75,0,0.75,0,0.75,0.58,0.85,0,0.75,NA,NA,NA,NA,62500,44594,78.49,11.16,4.53,4.14,3.93,4.07,2.74,4.48,96.31,4.08,35.04,15.18,35521,9426,NA,NA,0,13,656,159,43,49,NA,NA,42,58.5,86.6,9.1,0,2,6.6,0.07,NA,NA,NA,NA,17.41,7.04,4.9,5.12,60.69,22.55,16.6,7.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950500","1","1","Louisa","Gum Springs-Holly Grove","950500",NA,"1735"
"134","Block Group","511099505002","51","109",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",68281385,426009,"+37.7800796","-077.8439341","Block Group 2, Census Tract 9505, Louisa County, Virginia","2021",1230,393,88.29,14.3,10,7.12,0,1.06,0,1.06,0.33,0.89,1.38,2.15,0,1.06,NA,NA,NA,NA,68031,21052,92.6,8.33,25.94,14.29,3.23,3.76,5.58,8.23,96.59,4.54,29.35,13.25,53528,22031,NA,NA,80,94,631,159,61,61,NA,NA,78.2,54,85.8,10.7,12.7,14.6,9.7,0.09,NA,NA,NA,NA,19.51,8.41,2.44,4.29,43.17,8.19,30.73,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950500","2","2","Louisa","Gum Springs-Holly Grove","950500",NA,"1230"
"135","Block Group","511099505003","51","109",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",59993539,364196,"+37.8232273","-077.8005048","Block Group 3, Census Tract 9505, Louisa County, Virginia","2021",2267,508,83.46,11.94,7.72,6.3,0,0.57,0,0.57,0,0.57,4.06,5.08,4.76,4.33,NA,NA,NA,NA,59063,25804,93.66,14.05,35.37,13.04,8.06,6.28,1.81,3.02,98.15,2.09,17.78,7.87,40891,18036,NA,NA,123,115,1179,238,145,132,NA,NA,64.6,42.3,75.7,7.5,10.4,9.5,12.3,0.11,NA,NA,NA,NA,17.78,8.43,5.03,5.06,59.37,5.3,15.39,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950500","3","3","Louisa","Gum Springs-Holly Grove","950500",NA,"2267"
"136","Block Group","511099505004","51","109",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",25632316,116768,"+37.8593409","-077.8487416","Block Group 4, Census Tract 9505, Louisa County, Virginia","2021",535,229,94.39,17.23,2.43,6.65,0,2.43,0,2.43,0,2.43,3.18,5.05,0,2.43,NA,NA,NA,NA,71995,6794,82.17,44.28,13.7,11.79,8.27,10.89,0,3.95,96.26,6.43,26.36,14.94,34459,11042,NA,NA,54,80,271,95,20,33,NA,NA,NA,NA,100,49.5,19.9,28.7,7.4,0.12,NA,NA,NA,NA,3.18,5.61,24.49,18.39,51.03,30.82,18.5,8.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","109","Louisa County","950500","4","4","Louisa","Gum Springs-Holly Grove","950500",NA,"535"
"137","Block Group","511259501011","51","125",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",196296437,3142821,"+37.7148316","-078.7465434","Block Group 1, Census Tract 9501.01, Nelson County, Virginia","2021",1545,466,90.29,5.07,0.91,2.44,0,0.84,0,0.84,0,0.84,0,0.84,8.8,7.64,NA,NA,NA,NA,56551,22477,78.74,34.02,17.05,10.18,4.43,5.11,3.03,4.87,95.4,4.46,49.39,12.6,34878,5439,NA,NA,287,157,794,176,61,64,NA,NA,0,16.1,68.2,14.4,36.1,18.1,7.7,0.08,NA,NA,NA,NA,26.21,4.74,15.34,8.41,41.81,17.49,14.63,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950101","1","1","Nelson","Wintergreen-Wingina","950101",NA,"1545"
"138","Block Group","511259501012","51","125",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",164262343,3391770,"+37.6181012","-078.8763910","Block Group 2, Census Tract 9501.01, Nelson County, Virginia","2021",1825,454,79.23,13.3,20.77,7.55,0,0.71,0,0.71,0,0.71,0,0.71,0,0.71,NA,NA,NA,NA,53825,13024,79.54,9.36,21.21,8.71,7.44,6.3,6.18,5.59,95.18,4.84,25.21,10.45,31002,6000,NA,NA,117,100,816,168,115,82,NA,NA,0,236.4,98.4,1.6,14.3,11.9,14.1,0.1,NA,NA,NA,NA,19.01,4.5,7.34,5.49,49.7,17.07,22.63,6.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","125","Nelson County","950101","2","2","Nelson","Wintergreen-Wingina","950101",NA,"1825"
